(log)saleprice,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,log(GrLivArea),GrLivArea
5.193124598,487,20,RL,10289,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,836,0,237,1073,GasA,TA,Y,1073,0,0,1,0,1,1,3,1,TA,6,Typ,0,2,515,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,3.030599722,1073
5.243038049,488,20,RL,12243,Pave,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1971,1971,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,998,0,486,1484,GasA,Gd,Y,1484,0,0,0,0,2,0,3,1,TA,7,Typ,1,2,487,Y,224,0,0,0,180,0,0,2,2007,WD,Normal,3.171433901,1484
5.204119983,489,190,RL,10800,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Fa,CBlock,664,0,290,954,GasA,TA,N,1766,648,0,0,0,2,0,3,2,TA,10,Mod,1,2,520,N,142,0,0,0,0,0,0,5,2006,ConLD,Normal,3.382737266,2414
4.934498451,490,180,RM,1526,Pave,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,8,1970,2002,Gable,CompShg,CemntBd,CmentBd,TA,Gd,CBlock,515,0,115,630,GasA,TA,Y,630,0,0,1,0,1,0,1,1,Gd,3,Typ,0,1,286,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,2.799340549,630
5.06069784,491,160,RM,2665,Pave,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,TA,TA,PConc,0,0,264,264,GasA,TA,Y,616,688,0,0,0,1,1,3,1,TA,4,Typ,1,1,336,Y,141,24,0,0,0,0,0,6,2008,WD,Normal,3.115277591,1304
5.123851641,492,50,RL,9490,Pave,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,403,165,238,806,GasA,TA,Y,958,620,0,1,0,1,0,3,1,Fa,5,Typ,2,1,240,Y,0,0,32,0,0,0,0,8,2006,WD,Normal,3.198106999,1578
5.237506037,493,60,RL,15578,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,728,728,GasA,Gd,Y,728,728,0,0,0,2,1,3,1,TA,8,Typ,0,2,429,Y,0,0,0,0,0,0,0,5,2006,New,Partial,3.163161375,1456
5.190331698,494,20,RL,7931,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,TA,TA,CBlock,374,532,363,1269,GasA,TA,Y,1269,0,0,0,0,1,1,3,1,TA,6,Typ,1,1,308,Y,0,0,0,0,0,0,0,6,2008,WD,Normal,3.103461622,1269
4.960470778,495,30,RM,5784,Pave,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,0,0,190,190,GasA,Gd,Y,886,0,0,0,0,1,0,2,1,TA,4,Typ,0,1,273,Y,144,20,80,0,0,0,0,12,2009,WD,Normal,2.947433722,886
4.542825427,496,30,C (all),7879,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,495,0,225,720,GasA,TA,N,720,0,0,0,0,1,0,2,1,TA,4,Typ,0,0,0,N,0,523,115,0,0,0,0,11,2009,WD,Abnorml,2.857332496,720
5.633468456,497,20,RL,12692,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,Gd,TA,PConc,1231,0,1969,3200,GasA,Ex,Y,3228,0,0,1,0,3,0,4,1,Gd,10,Typ,1,2,546,Y,264,75,291,0,0,0,0,5,2007,WD,Normal,3.508933526,3228
5.264817823,498,50,RL,9120,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,PConc,329,0,697,1026,GasA,Ex,Y,1133,687,0,1,0,2,0,4,1,TA,8,Typ,0,1,240,N,0,100,0,0,0,0,0,6,2008,WD,Normal,3.260071388,1820
5.113943352,499,20,RL,7800,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,TA,TA,PConc,450,0,414,864,GasA,Ex,Y,899,0,0,0,0,1,0,3,1,Gd,5,Typ,0,1,288,Y,64,0,0,0,0,0,0,6,2009,WD,Normal,2.953759692,899
5.079181246,500,20,RL,7535,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1985,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,111,279,522,912,GasA,Fa,Y,912,0,0,0,1,1,0,2,1,TA,5,Typ,0,1,297,Y,12,285,0,0,0,0,480,6,2007,WD,Normal,2.959994838,912
5.053078443,501,160,RM,1890,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,356,0,316,672,GasA,TA,Y,672,546,0,0,0,1,1,3,1,TA,7,Typ,0,1,264,Y,144,28,0,0,0,0,0,5,2007,WD,Normal,3.085647288,1218
5.35545152,502,60,FV,9803,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,400,0,466,866,GasA,Gd,Y,866,902,0,0,0,2,1,3,1,Gd,7,Typ,0,2,603,Y,0,108,0,0,0,0,0,2,2008,WD,Normal,3.247482261,1768
5.146128036,503,20,RL,9170,Pave,Reg,Lvl,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,698,96,420,1214,GasA,Ex,Y,1214,0,0,1,0,1,0,2,1,TA,6,Typ,0,2,461,Y,0,0,184,0,0,0,400,4,2007,WD,Normal,3.084218687,1214
5.460897843,504,20,RL,15602,Pave,IR1,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,8,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,TA,TA,CBlock,1247,0,254,1501,GasA,TA,Y,1801,0,0,1,0,2,0,1,1,TA,6,Typ,2,2,484,Y,0,54,0,0,161,0,0,3,2010,WD,Normal,3.255513713,1801
5.167317335,505,160,RL,2308,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,TA,TA,CBlock,257,495,103,855,GasA,TA,Y,855,467,0,0,1,2,1,3,1,TA,6,Typ,1,2,440,Y,260,0,0,0,0,0,0,6,2009,WD,Normal,3.121231455,1322
5.095169351,506,90,RM,7596,Pave,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,Duplex,2Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,0,0,960,960,GasA,Gd,Y,960,1000,0,0,0,2,0,4,2,TA,10,Typ,0,2,400,N,0,0,0,0,0,0,0,7,2009,COD,Normal,3.292256071,1960
5.33243846,507,60,RL,9554,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,380,0,397,777,GasA,Ex,Y,1065,846,0,0,0,2,1,3,1,Gd,8,Typ,1,2,471,Y,182,81,0,0,0,0,0,9,2006,WD,Normal,3.281260687,1911
5.31868927,508,20,FV,7862,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,27,0,1191,1218,GasA,Ex,Y,1218,0,0,0,0,2,0,2,1,Gd,4,Typ,0,2,676,Y,0,102,0,0,0,0,0,9,2009,New,Partial,3.085647288,1218
5.206825876,509,70,RM,9600,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,TA,Ex,BrkTil,141,0,548,689,GasA,Ex,Y,689,689,0,0,0,2,0,3,1,Gd,7,Typ,1,2,360,N,0,0,116,0,0,0,0,10,2008,WD,Normal,3.139249218,1378
5.095169351,510,20,RL,9600,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,991,0,50,1041,GasA,Ex,Y,1041,0,0,1,0,1,0,3,1,TA,6,Typ,0,1,270,Y,224,88,0,0,0,0,0,7,2009,WD,Normal,3.01745073,1041
5.217220656,511,20,RL,14559,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Hip,CompShg,Wd Sdng,Wd Sdng,Gd,TA,CBlock,650,180,178,1008,GasA,Ex,Y,1363,0,0,1,0,1,0,2,1,TA,6,Min1,2,1,288,Y,324,42,0,0,168,0,2000,6,2009,WD,Normal,3.134495856,1363
5.306778753,512,120,RL,6792,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1368,1368,GasA,Ex,Y,1368,0,0,0,0,2,0,2,1,Gd,6,Typ,1,2,474,Y,132,35,0,0,0,0,0,3,2006,New,Partial,3.136086097,1368
5.113609151,513,20,RL,9100,Pave,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,521,174,169,864,GasA,TA,Y,864,0,0,1,0,1,0,3,1,TA,5,Typ,0,2,624,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,2.936513742,864
5.127104798,514,20,RL,9187,Pave,Reg,Bnk,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,TA,Gd,PConc,336,0,748,1084,GasA,TA,Y,1080,0,0,0,0,1,1,3,1,TA,5,Typ,0,2,484,Y,120,0,158,0,0,0,0,6,2007,WD,Normal,3.033423755,1080
4.984527313,515,45,RL,10594,Pave,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0,0,768,768,Grav,Fa,N,789,0,0,0,0,1,0,2,1,TA,5,Typ,0,1,200,Y,0,0,112,0,0,0,0,6,2007,WD,Normal,2.897077003,789
5.605155226,516,20,RL,12220,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2009,2009,Hip,CompShg,CemntBd,CmentBd,Ex,TA,CBlock,1436,0,570,2006,GasA,Ex,Y,2020,0,0,1,0,2,1,3,1,Ex,9,Typ,1,3,900,Y,156,54,0,0,0,0,0,9,2009,New,Partial,3.305351369,2020
5.198657087,517,80,RL,10448,Pave,IR1,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,0,0,689,689,GasA,TA,Y,1378,741,0,0,0,2,1,3,1,TA,7,Typ,1,2,583,Y,0,104,0,0,0,0,0,8,2009,COD,Abnorml,3.326130957,2119
5.423245874,518,60,RL,10208,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1264,1264,GasA,Ex,Y,1277,1067,0,0,0,2,1,3,1,Gd,7,Typ,1,3,889,Y,220,0,0,0,0,0,0,7,2009,WD,Normal,3.369957607,2344
5.324282455,519,60,RL,9531,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,706,0,88,794,GasA,Ex,Y,882,914,0,1,0,2,1,3,1,TA,7,Typ,0,2,546,Y,0,36,0,0,0,0,0,5,2007,WD,Normal,3.254306332,1796
5.369215857,520,70,RL,10918,Pave,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,CompShg,MetalSd,MetalSd,Gd,TA,BrkTil,0,0,1276,1276,GasA,Ex,Y,1276,804,0,0,0,1,1,3,1,Gd,9,Typ,2,1,282,Y,0,0,0,0,145,0,0,6,2009,WD,Normal,3.318063335,2080
5.026328939,521,190,RL,10800,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,7,1900,2000,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,0,0,0,0,GasA,TA,N,694,600,0,0,0,2,0,3,2,TA,7,Typ,0,0,0,N,220,114,210,0,0,0,0,8,2008,WD,Normal,3.111934276,1294
5.176091259,522,20,RL,11988,Pave,IR1,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,777,0,467,1244,GasA,Ex,Y,1244,0,0,0,0,1,1,3,1,TA,6,Typ,2,1,336,Y,0,40,0,0,0,0,0,5,2007,WD,Normal,3.09482038,1244
5.201397124,523,50,RM,5000,Pave,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1947,1950,Gable,CompShg,CemntBd,CmentBd,TA,Gd,CBlock,399,0,605,1004,GasA,Ex,Y,1004,660,0,0,0,2,0,3,1,TA,7,Typ,2,2,420,Y,0,24,36,0,0,0,0,10,2006,WD,Normal,3.221153322,1664
5.266584447,524,60,RL,40094,Pave,IR1,Bnk,Inside,Gtl,Edwards,PosN,PosN,1Fam,2Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,2260,0,878,3138,GasA,Ex,Y,3138,1538,0,1,0,3,1,3,1,Ex,11,Typ,1,3,884,Y,208,406,0,0,0,0,0,10,2007,New,Partial,3.669874502,4676
5.499343359,525,60,RL,11787,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,719,0,660,1379,GasA,Ex,Y,1383,1015,0,1,0,2,1,3,1,Gd,8,Typ,1,3,834,Y,239,60,0,0,0,0,0,8,2007,WD,Normal,3.379849179,2398
5.245512668,526,20,FV,7500,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1257,1257,GasA,Ex,Y,1266,0,0,0,0,2,0,3,1,Gd,6,Typ,1,2,453,Y,38,144,0,0,0,0,0,4,2006,WD,Normal,3.102433706,1266
5.120573931,527,20,RL,13300,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,377,0,551,928,GasA,TA,Y,928,0,0,0,0,1,0,2,1,TA,4,Typ,0,1,252,Y,261,0,156,0,0,0,0,6,2007,WD,Normal,2.967547976,928
5.649588934,528,60,RL,14948,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,1330,0,122,1452,GasA,Ex,Y,1476,1237,0,1,0,2,1,3,1,Ex,11,Typ,1,3,858,Y,126,66,0,0,0,0,0,11,2008,New,Partial,3.433449794,2713
4.934498451,529,30,RL,9098,Pave,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,348,0,180,528,GasA,Ex,Y,605,0,0,1,0,1,0,2,1,TA,5,Typ,0,0,0,N,0,0,144,0,0,0,0,7,2007,WD,Normal,2.781755375,605
5.302382885,530,20,RL,32668,Pave,IR1,Lvl,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,3,1957,1975,Hip,CompShg,Wd Sdng,Stone,Gd,TA,PConc,1219,0,816,2035,GasA,TA,Y,2515,0,0,1,0,3,0,4,2,TA,9,Maj1,2,2,484,Y,0,0,200,0,0,0,0,3,2007,WD,Alloca,3.400537989,2515
5.243038049,531,80,RL,10200,Pave,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,783,0,678,1461,GasA,Ex,Y,1509,0,0,1,0,2,0,3,1,Gd,5,Typ,1,2,600,Y,224,0,0,0,0,0,0,8,2008,WD,Abnorml,3.17868924,1509
5.10720997,532,70,RM,6155,Pave,IR1,Lvl,FR3,Gtl,BrkSide,RRNn,Feedr,1Fam,2Story,6,8,1920,1999,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0,0,611,611,GasA,Ex,Y,751,611,0,0,0,2,0,3,1,TA,6,Typ,0,2,502,Y,0,0,84,0,0,0,0,6,2008,WD,Normal,3.134177108,1362
5.031408464,533,20,RL,7200,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,TA,TA,Slab,0,0,0,0,GasA,Ex,Y,827,0,0,0,0,1,0,2,1,TA,5,Mod,1,1,392,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,2.91750551,827
4.59439255,534,20,RL,5000,Pave,Reg,Low,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,1,3,1946,1950,Gable,CompShg,VinylSd,VinylSd,Fa,Fa,Slab,0,0,0,0,GasA,Fa,N,334,0,0,0,0,1,0,1,1,Fa,2,Typ,0,0,0,N,0,0,0,0,0,0,0,1,2007,WD,Normal,2.523746467,334
5.250420002,535,60,RL,9056,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,707,707,GasA,Ex,Y,707,707,0,0,0,2,1,3,1,Gd,6,Typ,1,2,403,Y,100,35,0,0,0,0,0,10,2006,WD,Normal,3.150449409,1414
5.031408464,536,190,RL,7000,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,2Story,5,7,1910,1991,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,969,0,148,1117,GasA,TA,Y,820,527,0,1,0,1,0,3,1,TA,5,Typ,0,0,0,N,85,0,148,0,0,0,0,1,2008,WD,Normal,3.129367596,1347
5.274157849,537,60,RL,8924,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,880,880,GasA,Ex,Y,880,844,0,0,0,2,1,3,1,Gd,8,Typ,0,2,527,Y,120,155,0,0,0,0,0,7,2008,WD,Normal,3.236537261,1724
5.04630002,538,20,RL,12735,Pave,IR1,Lvl,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,600,0,264,864,GasA,TA,Y,864,0,0,0,0,1,0,3,1,TA,5,Typ,0,2,576,Y,216,0,0,0,0,0,0,4,2008,COD,Normal,2.936513742,864
5.198657087,539,20,RL,11553,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,Plywood,Plywood,TA,TA,CBlock,673,0,378,1051,GasA,TA,Y,1159,0,0,0,0,1,1,3,1,TA,7,Typ,1,1,336,Y,466,0,0,0,0,0,0,7,2006,WD,Normal,3.064083436,1159
5.434568904,540,20,RL,11423,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1358,0,223,1581,GasA,Ex,Y,1601,0,0,1,0,2,0,3,1,Gd,6,Typ,1,2,670,Y,180,0,0,0,0,0,2000,5,2010,WD,Normal,3.204391332,1601
5.498310554,541,20,RL,14601,Pave,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,1260,0,578,1838,GasA,Ex,Y,1838,0,0,1,0,2,0,2,1,Ex,8,Typ,1,3,765,Y,270,68,0,0,0,0,0,3,2009,WD,Normal,3.264345507,1838
5.394451681,542,60,RL,11000,Pave,Reg,Lvl,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,969,969,GasA,Ex,Y,997,1288,0,0,0,2,1,4,1,Gd,8,Typ,1,3,648,Y,0,56,0,0,0,0,0,6,2007,WD,Normal,3.358886204,2285
5.32888904,543,20,RL,10140,Pave,Reg,Lvl,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1998,1999,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,144,1127,379,1650,GasA,Ex,Y,1680,0,0,1,0,2,0,3,1,Gd,7,Maj1,1,2,583,Y,78,73,0,0,0,0,0,6,2009,WD,Normal,3.225309282,1680
5.123851641,544,120,RH,4058,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,SFoyer,7,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,584,139,0,723,GasA,Ex,Y,767,0,0,1,0,1,0,1,1,TA,4,Typ,0,1,367,Y,120,40,0,0,0,0,0,6,2007,WD,Normal,2.884795364,767
5.254463482,545,60,RL,17104,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,554,0,100,654,GasA,Ex,Y,664,832,0,1,0,2,1,3,1,Gd,7,Typ,1,2,426,Y,100,24,0,0,0,0,0,9,2006,New,Partial,3.174931594,1496
5.359835482,546,50,RL,13837,Pave,IR1,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,Gd,Gd,PConc,1002,202,0,1204,GasA,Gd,Y,1377,806,0,0,0,2,1,4,1,Gd,9,Typ,0,3,786,Y,0,0,0,0,0,0,0,2,2006,WD,Normal,3.339053736,2183
5.322219295,547,50,RL,8737,Pave,IR1,Bnk,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,1950,Gable,CompShg,BrkFace,Wd Sdng,TA,TA,BrkTil,300,0,765,1065,GasA,Ex,Y,915,720,0,0,0,1,1,3,1,TA,6,Typ,1,2,440,Y,0,38,0,144,0,0,0,5,2007,WD,Normal,3.213517757,1635
5.112269768,548,85,RL,7244,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1970,1970,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,619,0,149,768,GasA,Ex,Y,768,0,0,1,0,1,0,2,1,TA,5,Typ,0,2,624,Y,104,0,0,0,0,0,0,4,2007,WD,Normal,2.88536122,768
5.096910013,549,20,RM,8235,Pave,IR1,HLS,Inside,Gtl,OldTown,Feedr,RRNn,1Fam,1Story,5,7,1955,1995,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,180,645,0,825,GasA,TA,Y,825,0,0,1,0,1,0,2,1,TA,4,Typ,0,2,720,Y,140,50,0,0,0,0,0,6,2008,WD,Normal,2.916453949,825
5.419955748,550,60,FV,9375,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,912,912,GasA,Ex,Y,912,1182,0,0,0,2,1,4,1,Gd,8,Typ,1,2,615,Y,182,182,0,0,0,0,0,11,2009,WD,Normal,3.320976677,2094
5.146128036,551,120,RL,4043,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,559,0,510,1069,GasA,TA,Y,1069,0,0,0,0,2,0,2,1,TA,4,Typ,0,2,440,Y,0,55,0,0,200,0,0,10,2008,COD,Abnorml,3.028977705,1069
5.051152522,552,20,RM,6000,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,308,0,620,928,GasA,Gd,Y,928,0,0,0,0,1,0,3,1,TA,5,Typ,0,1,288,Y,0,0,0,0,0,0,0,6,2008,WD,Normal,2.967547976,928
5.407390904,553,20,RL,11146,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1709,1709,GasA,Ex,Y,1717,0,0,0,0,2,0,3,1,Gd,7,Typ,1,3,908,Y,169,39,0,0,0,0,0,7,2009,WD,Normal,3.234770295,1717
5.033423755,554,20,RL,8777,Pave,Reg,Lvl,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1949,2003,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,0,0,0,0,GasA,Ex,Y,1126,0,0,0,0,2,0,2,1,Gd,5,Typ,0,2,520,N,0,96,0,0,0,0,0,5,2009,WD,Normal,3.051538391,1126
5.45331834,555,60,RL,10625,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,866,0,132,998,GasA,Ex,Y,1006,1040,0,1,0,2,1,3,1,Gd,8,Typ,1,3,871,Y,320,62,0,0,0,0,0,8,2008,WD,Normal,3.310905629,2046
